,param_logreg__C,param_logreg__class_weight,param_logreg__max_iter,param_logreg__penalty,param_logreg__solver,param_logreg__tol,mean_test_score,std_test_score,name
13832,10,"{0: 1, 1: 3, 2: 1}",1000,l2,liblinear,0.01,0.7378367003367003,0.004907577054087307,no_smote_logreg
13833,10,"{0: 1, 1: 3, 2: 1}",1000,l2,liblinear,0.1,0.7376893939393939,0.003363713670695652,no_smote_logreg
13834,10,"{0: 1, 1: 3, 2: 1}",1000,l2,liblinear,1,0.7213383838383838,0.0023096437497371696,no_smote_logreg
13835,10,"{0: 1, 1: 3, 2: 1}",1000,l2,lbfgs,0.0001,0.7230008417508418,0.0048517645216066135,no_smote_logreg
13836,10,"{0: 1, 1: 3, 2: 1}",1000,l2,lbfgs,0.001,0.7230008417508418,0.0048517645216066135,no_smote_logreg
13837,10,"{0: 1, 1: 3, 2: 1}",1000,l2,lbfgs,0.01,0.7230008417508418,0.0048517645216066135,no_smote_logreg
13838,10,"{0: 1, 1: 3, 2: 1}",1000,l2,lbfgs,0.1,0.7230008417508418,0.0048517645216066135,no_smote_logreg
13839,10,"{0: 1, 1: 3, 2: 1}",1000,l2,lbfgs,1,0.7229377104377105,0.004813184750322527,no_smote_logreg
13845,10,"{0: 1, 1: 3, 2: 1}",1000,l2,newton-cholesky,0.0001,0.7248316498316498,0.004815024512162627,no_smote_logreg
13846,10,"{0: 1, 1: 3, 2: 1}",1000,l2,newton-cholesky,0.001,0.7248737373737374,0.0048658004259773445,no_smote_logreg
13847,10,"{0: 1, 1: 3, 2: 1}",1000,l2,newton-cholesky,0.01,0.7251052188552188,0.00497034093010164,no_smote_logreg
13848,10,"{0: 1, 1: 3, 2: 1}",1000,l2,newton-cholesky,0.1,0.7267887205387206,0.004238948926604081,no_smote_logreg
13849,10,"{0: 1, 1: 3, 2: 1}",1000,l2,newton-cholesky,1,0.729608585858586,0.003454897601849251,no_smote_logreg
13850,10,"{0: 1, 1: 3, 2: 1}",1000,l2,sag,0.0001,0.722979797979798,0.005416635599627307,no_smote_logreg
13851,10,"{0: 1, 1: 3, 2: 1}",1000,l2,sag,0.001,0.7225378787878788,0.0055565120082708575,no_smote_logreg
13852,10,"{0: 1, 1: 3, 2: 1}",1000,l2,sag,0.01,0.7215488215488215,0.004204859308885999,no_smote_logreg
13853,10,"{0: 1, 1: 3, 2: 1}",1000,l2,sag,0.1,0.7188552188552189,0.0032546489779766456,no_smote_logreg
13854,10,"{0: 1, 1: 3, 2: 1}",1000,l2,sag,1,0.7033249158249159,0.006949416646649944,no_smote_logreg
13855,10,"{0: 1, 1: 3, 2: 1}",1000,l2,saga,0.0001,0.7228745791245791,0.0054023094241481525,no_smote_logreg
13856,10,"{0: 1, 1: 3, 2: 1}",1000,l2,saga,0.001,0.7226641414141414,0.005628333501294226,no_smote_logreg
13857,10,"{0: 1, 1: 3, 2: 1}",1000,l2,saga,0.01,0.7222222222222222,0.0039041725265595247,no_smote_logreg
13858,10,"{0: 1, 1: 3, 2: 1}",1000,l2,saga,0.1,0.7165193602693603,0.001544102384498661,no_smote_logreg
13859,10,"{0: 1, 1: 3, 2: 1}",1000,l2,saga,1,0.7034090909090909,0.0019257062782379402,no_smote_logreg
13860,10,"{0: 1, 1: 3, 2: 1}",1000,l1,liblinear,0.0001,0.7374789562289562,0.0051309702610423625,no_smote_logreg
13861,10,"{0: 1, 1: 3, 2: 1}",1000,l1,liblinear,0.001,0.7373316498316498,0.005165635014332094,no_smote_logreg
13862,10,"{0: 1, 1: 3, 2: 1}",1000,l1,liblinear,0.01,0.7372895622895623,0.005392053137655857,no_smote_logreg
13863,10,"{0: 1, 1: 3, 2: 1}",1000,l1,liblinear,0.1,0.7374579124579125,0.00566480180417214,no_smote_logreg
13864,10,"{0: 1, 1: 3, 2: 1}",1000,l1,liblinear,1,0.724915824915825,0.006008945554738993,no_smote_logreg
13885,10,"{0: 1, 1: 3, 2: 1}",1000,l1,saga,0.0001,0.7228535353535352,0.00542055844797611,no_smote_logreg
13886,10,"{0: 1, 1: 3, 2: 1}",1000,l1,saga,0.001,0.7226010101010101,0.00569528582205936,no_smote_logreg
13887,10,"{0: 1, 1: 3, 2: 1}",1000,l1,saga,0.01,0.722243265993266,0.0037053772619291404,no_smote_logreg
13888,10,"{0: 1, 1: 3, 2: 1}",1000,l1,saga,0.1,0.7168350168350168,0.002849391874678124,no_smote_logreg
13889,10,"{0: 1, 1: 3, 2: 1}",1000,l1,saga,1,0.703956228956229,0.0024510347827619437,no_smote_logreg
13925,10,"{0: 1, 1: 3, 2: 1}",10000,,lbfgs,0.0001,0.7228745791245792,0.004785503449052327,no_smote_logreg
13926,10,"{0: 1, 1: 3, 2: 1}",10000,,lbfgs,0.001,0.7228745791245792,0.004785503449052327,no_smote_logreg
13927,10,"{0: 1, 1: 3, 2: 1}",10000,,lbfgs,0.01,0.7228745791245792,0.004785503449052327,no_smote_logreg
13928,10,"{0: 1, 1: 3, 2: 1}",10000,,lbfgs,0.1,0.7228745791245792,0.004785503449052327,no_smote_logreg
13929,10,"{0: 1, 1: 3, 2: 1}",10000,,lbfgs,1,0.7228114478114478,0.004918393458614548,no_smote_logreg
13940,10,"{0: 1, 1: 3, 2: 1}",10000,,sag,0.0001,0.7229797979797981,0.004865345350788982,no_smote_logreg
13941,10,"{0: 1, 1: 3, 2: 1}",10000,,sag,0.001,0.7227062289562289,0.0055383911203502785,no_smote_logreg
13942,10,"{0: 1, 1: 3, 2: 1}",10000,,sag,0.01,0.7216119528619529,0.004168260586875934,no_smote_logreg
13943,10,"{0: 1, 1: 3, 2: 1}",10000,,sag,0.1,0.7186026936026936,0.0013968372706461374,no_smote_logreg
13944,10,"{0: 1, 1: 3, 2: 1}",10000,,sag,1,0.6981902356902357,0.0065356410513413,no_smote_logreg
13945,10,"{0: 1, 1: 3, 2: 1}",10000,,saga,0.0001,0.7230218855218855,0.005051644792834348,no_smote_logreg
13946,10,"{0: 1, 1: 3, 2: 1}",10000,,saga,0.001,0.7226641414141414,0.005716551152505271,no_smote_logreg
13947,10,"{0: 1, 1: 3, 2: 1}",10000,,saga,0.01,0.7222011784511785,0.0036705549007433128,no_smote_logreg
13948,10,"{0: 1, 1: 3, 2: 1}",10000,,saga,0.1,0.7169402356902357,0.00229212942831481,no_smote_logreg
13949,10,"{0: 1, 1: 3, 2: 1}",10000,,saga,1,0.704040404040404,0.002979310485337477,no_smote_logreg
13950,10,"{0: 1, 1: 3, 2: 1}",10000,l2,liblinear,0.0001,0.7374579124579125,0.005122505160656412,no_smote_logreg
13951,10,"{0: 1, 1: 3, 2: 1}",10000,l2,liblinear,0.001,0.7374789562289562,0.005021486499767478,no_smote_logreg
13952,10,"{0: 1, 1: 3, 2: 1}",10000,l2,liblinear,0.01,0.7378367003367003,0.004907577054087307,no_smote_logreg
13953,10,"{0: 1, 1: 3, 2: 1}",10000,l2,liblinear,0.1,0.7376893939393939,0.003363713670695652,no_smote_logreg
13954,10,"{0: 1, 1: 3, 2: 1}",10000,l2,liblinear,1,0.7213383838383838,0.0023096437497371696,no_smote_logreg
13955,10,"{0: 1, 1: 3, 2: 1}",10000,l2,lbfgs,0.0001,0.7230008417508418,0.0048517645216066135,no_smote_logreg
13956,10,"{0: 1, 1: 3, 2: 1}",10000,l2,lbfgs,0.001,0.7230008417508418,0.0048517645216066135,no_smote_logreg
13957,10,"{0: 1, 1: 3, 2: 1}",10000,l2,lbfgs,0.01,0.7230008417508418,0.0048517645216066135,no_smote_logreg
13958,10,"{0: 1, 1: 3, 2: 1}",10000,l2,lbfgs,0.1,0.7230008417508418,0.0048517645216066135,no_smote_logreg
13959,10,"{0: 1, 1: 3, 2: 1}",10000,l2,lbfgs,1,0.7229377104377105,0.004813184750322527,no_smote_logreg
13965,10,"{0: 1, 1: 3, 2: 1}",10000,l2,newton-cholesky,0.0001,0.7248316498316498,0.004815024512162627,no_smote_logreg
13966,10,"{0: 1, 1: 3, 2: 1}",10000,l2,newton-cholesky,0.001,0.7248737373737374,0.0048658004259773445,no_smote_logreg
13967,10,"{0: 1, 1: 3, 2: 1}",10000,l2,newton-cholesky,0.01,0.7251052188552188,0.00497034093010164,no_smote_logreg
13968,10,"{0: 1, 1: 3, 2: 1}",10000,l2,newton-cholesky,0.1,0.7267887205387206,0.004238948926604081,no_smote_logreg
13969,10,"{0: 1, 1: 3, 2: 1}",10000,l2,newton-cholesky,1,0.729608585858586,0.003454897601849251,no_smote_logreg
13970,10,"{0: 1, 1: 3, 2: 1}",10000,l2,sag,0.0001,0.7229166666666667,0.004917943250053313,no_smote_logreg
13971,10,"{0: 1, 1: 3, 2: 1}",10000,l2,sag,0.001,0.7225168350168351,0.005577353674918187,no_smote_logreg
13972,10,"{0: 1, 1: 3, 2: 1}",10000,l2,sag,0.01,0.7218644781144781,0.0042965382268836325,no_smote_logreg
13973,10,"{0: 1, 1: 3, 2: 1}",10000,l2,sag,0.1,0.718287037037037,0.0018817414904131167,no_smote_logreg
13974,10,"{0: 1, 1: 3, 2: 1}",10000,l2,sag,1,0.7030513468013467,0.00551627848794069,no_smote_logreg
13975,10,"{0: 1, 1: 3, 2: 1}",10000,l2,saga,0.0001,0.722979797979798,0.005076479922468321,no_smote_logreg
13976,10,"{0: 1, 1: 3, 2: 1}",10000,l2,saga,0.001,0.7226641414141414,0.005663629072561101,no_smote_logreg
13977,10,"{0: 1, 1: 3, 2: 1}",10000,l2,saga,0.01,0.7220328282828283,0.0038293881607482073,no_smote_logreg
13978,10,"{0: 1, 1: 3, 2: 1}",10000,l2,saga,0.1,0.7164562289562288,0.002261985150973932,no_smote_logreg
13979,10,"{0: 1, 1: 3, 2: 1}",10000,l2,saga,1,0.7034511784511784,0.0031876972123925113,no_smote_logreg
13980,10,"{0: 1, 1: 3, 2: 1}",10000,l1,liblinear,0.0001,0.7374158249158249,0.005178905829826794,no_smote_logreg
13981,10,"{0: 1, 1: 3, 2: 1}",10000,l1,liblinear,0.001,0.737310606060606,0.005173344793771958,no_smote_logreg
13982,10,"{0: 1, 1: 3, 2: 1}",10000,l1,liblinear,0.01,0.7371422558922559,0.005190351317063707,no_smote_logreg
13983,10,"{0: 1, 1: 3, 2: 1}",10000,l1,liblinear,0.1,0.735942760942761,0.005429374493684313,no_smote_logreg
13984,10,"{0: 1, 1: 3, 2: 1}",10000,l1,liblinear,1,0.7248106060606061,0.004357940923734916,no_smote_logreg
14005,10,"{0: 1, 1: 3, 2: 1}",10000,l1,saga,0.0001,0.7228535353535354,0.005052696634487787,no_smote_logreg
14006,10,"{0: 1, 1: 3, 2: 1}",10000,l1,saga,0.001,0.7226430976430975,0.005641536345934897,no_smote_logreg
14007,10,"{0: 1, 1: 3, 2: 1}",10000,l1,saga,0.01,0.7223484848484849,0.003875369134091925,no_smote_logreg
14008,10,"{0: 1, 1: 3, 2: 1}",10000,l1,saga,0.1,0.7167087542087541,0.0024419843317135615,no_smote_logreg
14009,10,"{0: 1, 1: 3, 2: 1}",10000,l1,saga,1,0.7022306397306397,0.0017442227091836813,no_smote_logreg
14045,10,"{0: 1, 1: 4, 2: 1}",100,,lbfgs,0.0001,0.7024200336700337,0.0035943598741211306,no_smote_logreg
14046,10,"{0: 1, 1: 4, 2: 1}",100,,lbfgs,0.001,0.7024200336700337,0.0035943598741211306,no_smote_logreg
14047,10,"{0: 1, 1: 4, 2: 1}",100,,lbfgs,0.01,0.7024200336700337,0.0035943598741211306,no_smote_logreg
14048,10,"{0: 1, 1: 4, 2: 1}",100,,lbfgs,0.1,0.7024200336700337,0.0035943598741211306,no_smote_logreg
14049,10,"{0: 1, 1: 4, 2: 1}",100,,lbfgs,1,0.7024200336700337,0.0035943598741211306,no_smote_logreg
14060,10,"{0: 1, 1: 4, 2: 1}",100,,sag,0.0001,0.7051136363636363,0.00464519498463312,no_smote_logreg
14061,10,"{0: 1, 1: 4, 2: 1}",100,,sag,0.001,0.7051136363636363,0.0047001628900456395,no_smote_logreg
14062,10,"{0: 1, 1: 4, 2: 1}",100,,sag,0.01,0.7049452861952862,0.004543895480224186,no_smote_logreg
14063,10,"{0: 1, 1: 4, 2: 1}",100,,sag,0.1,0.7002735690235691,0.004684591112791698,no_smote_logreg
14064,10,"{0: 1, 1: 4, 2: 1}",100,,sag,1,0.6812079124579125,0.005999283500659456,no_smote_logreg
14065,10,"{0: 1, 1: 4, 2: 1}",100,,saga,0.0001,0.7047558922558922,0.004385493611650062,no_smote_logreg
14066,10,"{0: 1, 1: 4, 2: 1}",100,,saga,0.001,0.7047138047138046,0.004317102831178493,no_smote_logreg
14067,10,"{0: 1, 1: 4, 2: 1}",100,,saga,0.01,0.7043350168350168,0.004336753109190169,no_smote_logreg
14068,10,"{0: 1, 1: 4, 2: 1}",100,,saga,0.1,0.7005260942760942,0.0029108944149996243,no_smote_logreg
14069,10,"{0: 1, 1: 4, 2: 1}",100,,saga,1,0.6875,0.004841439565395666,no_smote_logreg
14070,10,"{0: 1, 1: 4, 2: 1}",100,l2,liblinear,0.0001,0.7335437710437711,0.005609497333853915,no_smote_logreg
14071,10,"{0: 1, 1: 4, 2: 1}",100,l2,liblinear,0.001,0.7336069023569023,0.00554829708976647,no_smote_logreg
14072,10,"{0: 1, 1: 4, 2: 1}",100,l2,liblinear,0.01,0.7339856902356903,0.005560256530613844,no_smote_logreg
14073,10,"{0: 1, 1: 4, 2: 1}",100,l2,liblinear,0.1,0.7312710437710438,0.004216638238534065,no_smote_logreg
14074,10,"{0: 1, 1: 4, 2: 1}",100,l2,liblinear,1,0.7231902356902357,0.0018265702335965818,no_smote_logreg
14075,10,"{0: 1, 1: 4, 2: 1}",100,l2,lbfgs,0.0001,0.701830808080808,0.00436849629473461,no_smote_logreg
14076,10,"{0: 1, 1: 4, 2: 1}",100,l2,lbfgs,0.001,0.701830808080808,0.00436849629473461,no_smote_logreg
14077,10,"{0: 1, 1: 4, 2: 1}",100,l2,lbfgs,0.01,0.701830808080808,0.00436849629473461,no_smote_logreg
14078,10,"{0: 1, 1: 4, 2: 1}",100,l2,lbfgs,0.1,0.701830808080808,0.00436849629473461,no_smote_logreg
14079,10,"{0: 1, 1: 4, 2: 1}",100,l2,lbfgs,1,0.701830808080808,0.00436849629473461,no_smote_logreg
14085,10,"{0: 1, 1: 4, 2: 1}",100,l2,newton-cholesky,0.0001,0.7049031986531986,0.0036676582372111646,no_smote_logreg
14086,10,"{0: 1, 1: 4, 2: 1}",100,l2,newton-cholesky,0.001,0.7049663299663299,0.0035978079383810657,no_smote_logreg
14087,10,"{0: 1, 1: 4, 2: 1}",100,l2,newton-cholesky,0.01,0.7053451178451178,0.0036839223425464964,no_smote_logreg
14088,10,"{0: 1, 1: 4, 2: 1}",100,l2,newton-cholesky,0.1,0.7071127946127946,0.003769479255486488,no_smote_logreg
14089,10,"{0: 1, 1: 4, 2: 1}",100,l2,newton-cholesky,1,0.7102272727272727,0.0038464651843481035,no_smote_logreg
14090,10,"{0: 1, 1: 4, 2: 1}",100,l2,sag,0.0001,0.7051346801346801,0.004727407171675921,no_smote_logreg
14091,10,"{0: 1, 1: 4, 2: 1}",100,l2,sag,0.001,0.7051557239057239,0.004707600233698856,no_smote_logreg
14092,10,"{0: 1, 1: 4, 2: 1}",100,l2,sag,0.01,0.7054713804713805,0.004528764251126523,no_smote_logreg
14093,10,"{0: 1, 1: 4, 2: 1}",100,l2,sag,0.1,0.7022727272727273,0.0036172032699582075,no_smote_logreg
14094,10,"{0: 1, 1: 4, 2: 1}",100,l2,sag,1,0.6794823232323233,0.0065254016107405294,no_smote_logreg
14095,10,"{0: 1, 1: 4, 2: 1}",100,l2,saga,0.0001,0.7047138047138046,0.004232152970225838,no_smote_logreg
14096,10,"{0: 1, 1: 4, 2: 1}",100,l2,saga,0.001,0.7047348484848485,0.004362917308881556,no_smote_logreg
14097,10,"{0: 1, 1: 4, 2: 1}",100,l2,saga,0.01,0.7043560606060606,0.004283014893336224,no_smote_logreg
14098,10,"{0: 1, 1: 4, 2: 1}",100,l2,saga,0.1,0.6992424242424241,0.0024663443306369754,no_smote_logreg
14099,10,"{0: 1, 1: 4, 2: 1}",100,l2,saga,1,0.6859006734006734,0.004767888835427036,no_smote_logreg
14100,10,"{0: 1, 1: 4, 2: 1}",100,l1,liblinear,0.0001,0.7335858585858586,0.005625815160721809,no_smote_logreg
14101,10,"{0: 1, 1: 4, 2: 1}",100,l1,liblinear,0.001,0.733459595959596,0.005691318905524174,no_smote_logreg
14102,10,"{0: 1, 1: 4, 2: 1}",100,l1,liblinear,0.01,0.7332491582491583,0.005297599565453335,no_smote_logreg
14103,10,"{0: 1, 1: 4, 2: 1}",100,l1,liblinear,0.1,0.7311658249158249,0.0057442171558729676,no_smote_logreg
14104,10,"{0: 1, 1: 4, 2: 1}",100,l1,liblinear,1,0.719212962962963,0.005511540002680487,no_smote_logreg
14125,10,"{0: 1, 1: 4, 2: 1}",100,l1,saga,0.0001,0.7046296296296296,0.004332871065158771,no_smote_logreg
14126,10,"{0: 1, 1: 4, 2: 1}",100,l1,saga,0.001,0.7046296296296296,0.004158687901989014,no_smote_logreg
14127,10,"{0: 1, 1: 4, 2: 1}",100,l1,saga,0.01,0.7040614478114477,0.004043800305195272,no_smote_logreg
14128,10,"{0: 1, 1: 4, 2: 1}",100,l1,saga,0.1,0.6990319865319866,0.0028973230268511323,no_smote_logreg
14129,10,"{0: 1, 1: 4, 2: 1}",100,l1,saga,1,0.6869318181818181,0.006240320873013677,no_smote_logreg
14165,10,"{0: 1, 1: 4, 2: 1}",1000,,lbfgs,0.0001,0.7021043771043771,0.003892471967194532,no_smote_logreg
14166,10,"{0: 1, 1: 4, 2: 1}",1000,,lbfgs,0.001,0.7021043771043771,0.003892471967194532,no_smote_logreg
14167,10,"{0: 1, 1: 4, 2: 1}",1000,,lbfgs,0.01,0.7021043771043771,0.003892471967194532,no_smote_logreg
14168,10,"{0: 1, 1: 4, 2: 1}",1000,,lbfgs,0.1,0.7021043771043771,0.003892471967194532,no_smote_logreg
14169,10,"{0: 1, 1: 4, 2: 1}",1000,,lbfgs,1,0.7020202020202021,0.0037485093985255642,no_smote_logreg
14180,10,"{0: 1, 1: 4, 2: 1}",1000,,sag,0.0001,0.7025252525252526,0.0037851889064978,no_smote_logreg
14181,10,"{0: 1, 1: 4, 2: 1}",1000,,sag,0.001,0.7034511784511784,0.003451819969939922,no_smote_logreg
14182,10,"{0: 1, 1: 4, 2: 1}",1000,,sag,0.01,0.7052398989898989,0.004383271523033341,no_smote_logreg
14183,10,"{0: 1, 1: 4, 2: 1}",1000,,sag,0.1,0.7020622895622896,0.003712063949717506,no_smote_logreg
14184,10,"{0: 1, 1: 4, 2: 1}",1000,,sag,1,0.6742845117845118,0.0034690961338375414,no_smote_logreg
14185,10,"{0: 1, 1: 4, 2: 1}",1000,,saga,0.0001,0.7031355218855219,0.0034875566909703167,no_smote_logreg
14186,10,"{0: 1, 1: 4, 2: 1}",1000,,saga,0.001,0.7043560606060606,0.0039713114250880645,no_smote_logreg
14187,10,"{0: 1, 1: 4, 2: 1}",1000,,saga,0.01,0.7043350168350168,0.0043713337705894315,no_smote_logreg
14188,10,"{0: 1, 1: 4, 2: 1}",1000,,saga,0.1,0.7009680134680134,0.003681757946297212,no_smote_logreg
14189,10,"{0: 1, 1: 4, 2: 1}",1000,,saga,1,0.6876473063973064,0.004677495895143636,no_smote_logreg
14190,10,"{0: 1, 1: 4, 2: 1}",1000,l2,liblinear,0.0001,0.7335437710437711,0.005609497333853915,no_smote_logreg
14191,10,"{0: 1, 1: 4, 2: 1}",1000,l2,liblinear,0.001,0.7336069023569023,0.00554829708976647,no_smote_logreg
14192,10,"{0: 1, 1: 4, 2: 1}",1000,l2,liblinear,0.01,0.7339856902356903,0.005560256530613844,no_smote_logreg
14193,10,"{0: 1, 1: 4, 2: 1}",1000,l2,liblinear,0.1,0.7312710437710438,0.004216638238534065,no_smote_logreg
14194,10,"{0: 1, 1: 4, 2: 1}",1000,l2,liblinear,1,0.7231902356902357,0.0018265702335965818,no_smote_logreg
14195,10,"{0: 1, 1: 4, 2: 1}",1000,l2,lbfgs,0.0001,0.7020833333333334,0.003750635274406885,no_smote_logreg
14196,10,"{0: 1, 1: 4, 2: 1}",1000,l2,lbfgs,0.001,0.7020833333333334,0.003750635274406885,no_smote_logreg
14197,10,"{0: 1, 1: 4, 2: 1}",1000,l2,lbfgs,0.01,0.7020833333333334,0.003750635274406885,no_smote_logreg
14198,10,"{0: 1, 1: 4, 2: 1}",1000,l2,lbfgs,0.1,0.7020833333333334,0.003750635274406885,no_smote_logreg
14199,10,"{0: 1, 1: 4, 2: 1}",1000,l2,lbfgs,1,0.7021043771043771,0.0036759799926478647,no_smote_logreg
14205,10,"{0: 1, 1: 4, 2: 1}",1000,l2,newton-cholesky,0.0001,0.7049031986531986,0.0036676582372111646,no_smote_logreg
14206,10,"{0: 1, 1: 4, 2: 1}",1000,l2,newton-cholesky,0.001,0.7049663299663299,0.0035978079383810657,no_smote_logreg
14207,10,"{0: 1, 1: 4, 2: 1}",1000,l2,newton-cholesky,0.01,0.7053451178451178,0.0036839223425464964,no_smote_logreg
14208,10,"{0: 1, 1: 4, 2: 1}",1000,l2,newton-cholesky,0.1,0.7071127946127946,0.003769479255486488,no_smote_logreg
14209,10,"{0: 1, 1: 4, 2: 1}",1000,l2,newton-cholesky,1,0.7102272727272727,0.0038464651843481035,no_smote_logreg
14210,10,"{0: 1, 1: 4, 2: 1}",1000,l2,sag,0.0001,0.7025462962962963,0.0036527767836601116,no_smote_logreg
14211,10,"{0: 1, 1: 4, 2: 1}",1000,l2,sag,0.001,0.7035143097643097,0.0034414126425521443,no_smote_logreg
14212,10,"{0: 1, 1: 4, 2: 1}",1000,l2,sag,0.01,0.7053451178451178,0.004748903568687699,no_smote_logreg
14213,10,"{0: 1, 1: 4, 2: 1}",1000,l2,sag,0.1,0.701010101010101,0.004320691573805231,no_smote_logreg
14214,10,"{0: 1, 1: 4, 2: 1}",1000,l2,sag,1,0.6814814814814815,0.0052703619383357575,no_smote_logreg
14215,10,"{0: 1, 1: 4, 2: 1}",1000,l2,saga,0.0001,0.7031776094276094,0.003528206460195619,no_smote_logreg
14216,10,"{0: 1, 1: 4, 2: 1}",1000,l2,saga,0.001,0.704313973063973,0.003961821750669602,no_smote_logreg
14217,10,"{0: 1, 1: 4, 2: 1}",1000,l2,saga,0.01,0.7039983164983165,0.003798619265840494,no_smote_logreg
14218,10,"{0: 1, 1: 4, 2: 1}",1000,l2,saga,0.1,0.7004840067340067,0.0035317191115024423,no_smote_logreg
14219,10,"{0: 1, 1: 4, 2: 1}",1000,l2,saga,1,0.6844065656565655,0.004743771987745926,no_smote_logreg
14220,10,"{0: 1, 1: 4, 2: 1}",1000,l1,liblinear,0.0001,0.7335016835016835,0.005622035534735827,no_smote_logreg
14221,10,"{0: 1, 1: 4, 2: 1}",1000,l1,liblinear,0.001,0.7333964646464646,0.005713064103634097,no_smote_logreg
14222,10,"{0: 1, 1: 4, 2: 1}",1000,l1,liblinear,0.01,0.7331018518518518,0.005653533538790198,no_smote_logreg
14223,10,"{0: 1, 1: 4, 2: 1}",1000,l1,liblinear,0.1,0.7314814814814815,0.0053597621443778635,no_smote_logreg
14224,10,"{0: 1, 1: 4, 2: 1}",1000,l1,liblinear,1,0.719760101010101,0.0026739669929983826,no_smote_logreg
14245,10,"{0: 1, 1: 4, 2: 1}",1000,l1,saga,0.0001,0.7031986531986532,0.0036512004030801962,no_smote_logreg
14246,10,"{0: 1, 1: 4, 2: 1}",1000,l1,saga,0.001,0.704398148148148,0.004067277005219429,no_smote_logreg
14247,10,"{0: 1, 1: 4, 2: 1}",1000,l1,saga,0.01,0.7040193602693602,0.004004403482877522,no_smote_logreg
14248,10,"{0: 1, 1: 4, 2: 1}",1000,l1,saga,0.1,0.7002946127946127,0.0021936049546360374,no_smote_logreg
14249,10,"{0: 1, 1: 4, 2: 1}",1000,l1,saga,1,0.6898569023569024,0.002152850802333197,no_smote_logreg
14285,10,"{0: 1, 1: 4, 2: 1}",10000,,lbfgs,0.0001,0.701936026936027,0.003843816301621867,no_smote_logreg
14286,10,"{0: 1, 1: 4, 2: 1}",10000,,lbfgs,0.001,0.701936026936027,0.003843816301621867,no_smote_logreg
14287,10,"{0: 1, 1: 4, 2: 1}",10000,,lbfgs,0.01,0.701936026936027,0.003843816301621867,no_smote_logreg
14288,10,"{0: 1, 1: 4, 2: 1}",10000,,lbfgs,0.1,0.701936026936027,0.003843816301621867,no_smote_logreg
14289,10,"{0: 1, 1: 4, 2: 1}",10000,,lbfgs,1,0.7020202020202021,0.0037485093985255642,no_smote_logreg
14300,10,"{0: 1, 1: 4, 2: 1}",10000,,sag,0.0001,0.7021675084175085,0.0038010666423260587,no_smote_logreg
14301,10,"{0: 1, 1: 4, 2: 1}",10000,,sag,0.001,0.7034301346801347,0.0034601488904153366,no_smote_logreg
14302,10,"{0: 1, 1: 4, 2: 1}",10000,,sag,0.01,0.7052819865319865,0.00430755250220092,no_smote_logreg
14303,10,"{0: 1, 1: 4, 2: 1}",10000,,sag,0.1,0.7018518518518518,0.00412189409615614,no_smote_logreg
14304,10,"{0: 1, 1: 4, 2: 1}",10000,,sag,1,0.6831439393939394,0.008663697792812335,no_smote_logreg
14305,10,"{0: 1, 1: 4, 2: 1}",10000,,saga,0.0001,0.7023569023569024,0.003768774306581114,no_smote_logreg
14306,10,"{0: 1, 1: 4, 2: 1}",10000,,saga,0.001,0.704313973063973,0.0040090455022187025,no_smote_logreg
14307,10,"{0: 1, 1: 4, 2: 1}",10000,,saga,0.01,0.7042297979797979,0.004186071029117503,no_smote_logreg
14308,10,"{0: 1, 1: 4, 2: 1}",10000,,saga,0.1,0.6988636363636365,0.004054955034207502,no_smote_logreg
14309,10,"{0: 1, 1: 4, 2: 1}",10000,,saga,1,0.6821338383838385,0.005677919849845132,no_smote_logreg
14310,10,"{0: 1, 1: 4, 2: 1}",10000,l2,liblinear,0.0001,0.7335437710437711,0.005609497333853915,no_smote_logreg
14311,10,"{0: 1, 1: 4, 2: 1}",10000,l2,liblinear,0.001,0.7336069023569023,0.00554829708976647,no_smote_logreg
14312,10,"{0: 1, 1: 4, 2: 1}",10000,l2,liblinear,0.01,0.7339856902356903,0.005560256530613844,no_smote_logreg
14313,10,"{0: 1, 1: 4, 2: 1}",10000,l2,liblinear,0.1,0.7312710437710438,0.004216638238534065,no_smote_logreg
14314,10,"{0: 1, 1: 4, 2: 1}",10000,l2,liblinear,1,0.7231902356902357,0.0018265702335965818,no_smote_logreg
14315,10,"{0: 1, 1: 4, 2: 1}",10000,l2,lbfgs,0.0001,0.7020833333333334,0.003750635274406885,no_smote_logreg
14316,10,"{0: 1, 1: 4, 2: 1}",10000,l2,lbfgs,0.001,0.7020833333333334,0.003750635274406885,no_smote_logreg
14317,10,"{0: 1, 1: 4, 2: 1}",10000,l2,lbfgs,0.01,0.7020833333333334,0.003750635274406885,no_smote_logreg
14318,10,"{0: 1, 1: 4, 2: 1}",10000,l2,lbfgs,0.1,0.7020833333333334,0.003750635274406885,no_smote_logreg
14319,10,"{0: 1, 1: 4, 2: 1}",10000,l2,lbfgs,1,0.7021043771043771,0.0036759799926478647,no_smote_logreg
14325,10,"{0: 1, 1: 4, 2: 1}",10000,l2,newton-cholesky,0.0001,0.7049031986531986,0.0036676582372111646,no_smote_logreg
14326,10,"{0: 1, 1: 4, 2: 1}",10000,l2,newton-cholesky,0.001,0.7049663299663299,0.0035978079383810657,no_smote_logreg
14327,10,"{0: 1, 1: 4, 2: 1}",10000,l2,newton-cholesky,0.01,0.7053451178451178,0.0036839223425464964,no_smote_logreg
